argmax_correct,confidence,difficulty_tags,direction,direction_correct,flat_issue,instance_id,issue,option,round,seat,seed,strength
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,2,3,3,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,2,2,3,3,low
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,2,2,4,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,2,4,3,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,2,4,3,high
0.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,0,2,4,3,medium
1.0,0.65,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,1,1,2,4,3,medium
1.0,0.65,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,1,2,2,4,3,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,2,0,3,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,2,0,3,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,0,0,2,0,3,medium
1.0,0.6,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,0,2,2,0,3,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,2,1,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,2,3,2,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-282034699c,2,0,2,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,2,1,2,1,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,2,1,3,high
1.0,0.6,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,2,2,1,3,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,0,2,3,3,3,high
1.0,0.85,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,0,3,3,3,3,high
1.0,0.6,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-282034699c,0,1,3,3,3,medium
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,0,0,3,3,3,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,3,3,3,high
1.0,0.8,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,2,3,3,3,low
0.0,0.8,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,0,3,3,3,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,3,4,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,2,3,4,3,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,3,4,3,medium
0.0,0.7,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,0,3,4,3,low
1.0,0.65,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,1,1,3,4,3,medium
1.0,0.65,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,1,2,3,4,3,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,3,0,3,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,3,0,3,high
1.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,0,0,3,0,3,medium
1.0,0.7,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,0,3,0,3,high
0.0,0.5,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-282034699c,0,1,3,0,3,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,3,1,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,2,3,3,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-282034699c,2,0,3,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,2,1,3,1,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,3,1,3,high
1.0,0.96,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,0,2,4,3,3,high
1.0,0.85,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,0,3,4,3,3,high
1.0,0.93,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-282034699c,0,1,4,3,3,high
1.0,0.94,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,0,0,4,3,3,high
1.0,0.93,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,4,3,3,high
1.0,0.8,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,2,4,3,3,low
0.0,0.7,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,0,4,3,3,medium
,0.4,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-282034699c,2,3,4,3,3,low
1.0,0.96,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,2,4,4,3,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,4,4,3,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,4,4,3,medium
0.0,0.7,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,0,4,4,3,low
1.0,0.78,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,0,4,4,3,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,4,0,3,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,4,0,3,high
1.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,0,0,4,0,3,medium
1.0,0.72,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,3,0,4,0,3,high
0.0,0.65,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-282034699c,0,1,4,0,3,low
0.0,0.6,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-282034699c,0,2,4,0,3,low
1.0,0.94,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,1,3,4,1,3,high
1.0,0.96,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,2,3,4,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-282034699c,2,0,4,1,3,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-282034699c,2,1,4,1,3,high
1.0,0.93,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-282034699c,3,3,4,1,3,high
,0.5,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-282034699c,0,2,4,1,3,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,1,1,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,1,1,1,high
1.0,0.94,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,3,1,1,1,high
1.0,0.88,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,1,2,1,medium
1.0,0.88,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,1,2,1,medium
1.0,0.92,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,1,2,1,high
1.0,0.85,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-996daa4124,1,2,1,2,1,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,2,1,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,2,1,1,high
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,3,2,1,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,2,2,1,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,2,2,1,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,2,2,1,high
1.0,0.85,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-996daa4124,1,2,2,2,1,medium
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,2,2,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,2,2,1,high
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,2,4,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,0,2,4,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,2,4,1,high
0.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,2,4,1,medium
,0.8,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,2,4,1,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,2,0,1,high
,0.85,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,2,0,1,low
0.0,0.8,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,2,0,1,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,3,2,0,1,high
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,2,0,1,high
1.0,0.8,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,0,2,0,1,medium
0.0,0.6,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,1,2,0,1,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,3,1,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,3,1,1,high
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,3,3,1,1,high
1.0,0.7,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,2,3,1,1,medium
,0.5,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,3,1,1,low
,0.45,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,3,3,3,1,1,low
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,3,2,1,medium
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,3,2,1,medium
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,3,2,1,high
1.0,0.85,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-996daa4124,1,2,3,2,1,medium
1.0,0.7,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,1,3,3,2,1,medium
1.0,0.6,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,2,3,2,1,medium
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,3,4,1,high
1.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,0,3,4,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,3,4,1,medium
0.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,3,4,1,high
,0.6,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,3,4,1,low
0.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,3,3,4,1,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,3,0,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,3,3,0,1,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,3,0,1,high
1.0,0.85,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,0,3,0,1,high
0.0,0.85,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,3,0,1,medium
,0.6,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,3,0,1,low
0.0,0.7,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-996daa4124,0,0,3,0,1,medium
0.0,0.5,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,1,3,0,1,low
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,4,1,1,high
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,4,1,1,high
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,3,4,1,1,high
1.0,0.8,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,2,4,1,1,medium
0.0,0.6,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,0,4,1,1,low
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,1,4,2,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,4,2,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,4,2,1,high
1.0,0.85,"['easy', 'large-frontier']",opposes,0.0,False,scorable_negotiation-L1-996daa4124,1,2,4,2,1,medium
1.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,1,1,4,2,1,medium
1.0,0.95,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,4,4,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,0,4,4,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,4,4,1,high
0.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,4,4,1,high
0.0,0.75,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,3,4,4,1,medium
1.0,0.8,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,0,1,4,4,1,high
0.0,0.8,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-996daa4124,0,0,4,4,1,medium
1.0,0.95,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,2,1,4,0,1,high
1.0,0.9,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,3,3,4,0,1,high
1.0,0.9,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,2,4,0,1,high
1.0,0.8,"['easy', 'large-frontier']",opposes,1.0,False,scorable_negotiation-L1-996daa4124,3,0,4,0,1,high
,0.7,"['easy', 'large-frontier']",favours,,True,scorable_negotiation-L1-996daa4124,1,3,4,0,1,low
0.0,0.8,"['easy', 'large-frontier']",favours,1.0,False,scorable_negotiation-L1-996daa4124,0,2,4,0,1,medium
0.0,0.8,"['easy', 'large-frontier']",favours,0.0,False,scorable_negotiation-L1-996daa4124,0,0,4,0,1,medium
1.0,0.96,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,1,3,3,high
1.0,0.96,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,1,3,3,high
1.0,0.7,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,2,0,1,3,3,medium
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,1,3,3,high
,0.4,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,0,2,1,3,3,low
,0.4,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,1,2,1,3,3,low
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,2,1,4,3,high
1.0,0.92,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,1,4,3,high
1.0,0.9,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,1,4,3,high
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,1,4,3,medium
,0.3,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,0,0,1,4,3,low
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,1,0,3,high
1.0,0.9,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,1,0,3,high
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,1,0,3,high
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,3,1,0,3,high
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,2,1,1,3,high
1.0,0.95,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,0,3,1,1,3,high
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,0,1,1,3,high
1.0,0.85,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,2,1,1,3,medium
0.0,0.75,['easy'],favours,0.0,False,scorable_negotiation-L1-a9097927ce,3,2,1,1,3,medium
1.0,0.75,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,1,1,3,medium
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,2,3,3,high
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,2,3,3,high
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,2,3,3,high
1.0,0.5,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,2,0,2,3,3,low
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,2,2,4,3,high
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,2,4,3,high
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,2,4,3,medium
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,2,4,3,medium
1.0,0.7,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,0,2,4,3,low
0.0,0.6,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,2,4,3,low
1.0,0.9,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,3,2,0,3,high
1.0,0.8,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,0,1,2,0,3,medium
0.0,0.7,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,0,2,0,3,low
1.0,0.9,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,2,0,3,high
1.0,0.75,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,2,0,3,medium
1.0,0.8,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,2,0,3,medium
0.0,0.75,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,2,0,3,medium
,0.45,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,1,2,2,0,3,low
1.0,0.9,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,2,2,1,3,high
1.0,0.75,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,0,3,2,1,3,medium
1.0,0.9,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,0,2,1,3,high
1.0,0.8,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,2,2,1,3,medium
1.0,0.7,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,2,1,3,medium
0.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,0,2,1,3,high
1.0,0.6,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,2,1,3,medium
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,3,3,high
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,3,3,3,high
1.0,0.5,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,2,0,3,3,3,low
1.0,0.96,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,3,3,3,high
0.0,0.6,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,3,3,medium
1.0,0.8,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,0,3,3,3,medium
0.0,0.88,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,3,3,3,high
1.0,0.94,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,2,3,4,3,high
1.0,0.78,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,0,3,4,3,medium
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,3,4,3,high
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,4,3,medium
1.0,0.82,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,3,4,3,medium
0.0,0.7,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,3,4,3,medium
0.0,0.55,['easy'],favours,0.0,False,scorable_negotiation-L1-a9097927ce,3,0,3,4,3,low
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,0,3,medium
1.0,0.8,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,3,0,3,medium
1.0,0.94,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,3,0,3,high
1.0,0.95,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,3,3,0,3,high
0.0,0.6,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,0,3,medium
0.0,0.82,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,3,0,3,medium
,0.55,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,1,2,3,0,3,low
,0.6,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,1,0,3,0,3,medium
1.0,0.85,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,0,1,3,0,3,high
0.0,0.72,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,0,3,0,3,low
1.0,0.6,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,3,1,3,0,3,medium
0.0,0.75,['easy'],favours,0.0,False,scorable_negotiation-L1-a9097927ce,3,0,3,0,3,medium
1.0,0.96,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,2,3,1,3,high
1.0,0.9,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,0,3,3,1,3,high
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,0,3,1,3,high
1.0,0.85,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,2,3,1,3,medium
1.0,0.7,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,3,1,3,medium
1.0,0.7,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,3,1,3,medium
0.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,0,3,1,3,high
1.0,0.92,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,3,1,3,high
0.0,0.45,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,0,3,3,1,3,low
0.0,0.5,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,3,3,3,1,3,low
1.0,0.9,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,4,3,3,high
1.0,0.92,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,4,3,3,high
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,4,3,3,high
,0.25,['easy'],favours,,True,scorable_negotiation-L1-a9097927ce,0,2,4,3,3,low
0.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,4,3,3,high
1.0,0.75,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,0,4,3,3,medium
1.0,0.93,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,1,2,4,4,3,high
1.0,0.8,['easy'],opposes,0.0,False,scorable_negotiation-L1-a9097927ce,1,0,4,4,3,medium
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,4,4,3,high
1.0,0.8,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,2,3,4,4,3,medium
1.0,0.88,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,4,4,3,high
0.0,0.55,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,1,4,4,3,low
0.0,0.7,['easy'],favours,0.0,False,scorable_negotiation-L1-a9097927ce,3,0,4,4,3,medium
1.0,0.85,['easy'],favours,1.0,False,scorable_negotiation-L1-a9097927ce,3,2,4,0,3,high
1.0,0.95,['easy'],opposes,1.0,False,scorable_negotiation-L1-a9097927ce,3,3,4,0,3,high
